,value,metric,type
265,0.1881450102206087,fde,best_of
266,0.5204286628409482,fde,best_of
267,1.009390326927326,fde,best_of
268,1.7390204629181432,fde,best_of
269,2.5441719734197674,fde,best_of
270,0.496583370669489,fde,best_of
271,0.6919541343630479,fde,best_of
272,3.2242820715603435,fde,best_of
273,0.13908740528174443,fde,best_of
274,0.33713112359775715,fde,best_of
275,1.1184001045949872,fde,best_of
276,0.9394397612279616,fde,best_of
277,1.3240853782260054,fde,best_of
278,0.20094430693717108,fde,best_of
279,2.774764523885009,fde,best_of
280,1.2992605577439433,fde,best_of
281,0.8393220677730286,fde,best_of
282,0.8725404807998867,fde,best_of
283,0.6343031878223131,fde,best_of
284,0.7656850207365626,fde,best_of
285,1.3939215298006253,fde,best_of
286,0.4592995825088015,fde,best_of
287,1.4208302212094193,fde,best_of
288,0.1240090773014814,fde,best_of
289,1.2035229652130146,fde,best_of
290,2.2284395384505062,fde,best_of
291,0.69774619709766,fde,best_of
292,1.3391380544363283,fde,best_of
293,1.5530075171538595,fde,best_of
294,0.8991676435896321,fde,best_of
295,1.7590340866829406,fde,best_of
296,1.9381187030327298,fde,best_of
297,1.8875032307249155,fde,best_of
298,3.8339437117632817,fde,best_of
299,2.686789692447388,fde,best_of
300,3.2406242162111454,fde,best_of
301,2.745123616090832,fde,best_of
302,1.0273427611406454,fde,best_of
303,0.21818916280805375,fde,best_of
304,0.4989019837424368,fde,best_of
305,0.2625447025191913,fde,best_of
306,0.4804990425826253,fde,best_of
307,2.1233939554322565,fde,best_of
308,0.5637754283220681,fde,best_of
309,1.288757815355088,fde,best_of
310,1.2145789993485323,fde,best_of
311,1.6035807182366069,fde,best_of
312,1.6490683791664187,fde,best_of
313,0.966112032980875,fde,best_of
314,0.5007138175657053,fde,best_of
315,0.35159535338246284,fde,best_of
316,2.7551046279477394,fde,best_of
317,1.6793990366650897,fde,best_of
318,0.2150126684087131,fde,best_of
319,0.6770143540092428,fde,best_of
320,0.4589079190747086,fde,best_of
321,0.574112042917052,fde,best_of
322,1.7376858673291087,fde,best_of
323,1.0743263303669928,fde,best_of
324,0.4392595935788172,fde,best_of
325,0.31670273960422934,fde,best_of
326,1.7810252274228215,fde,best_of
327,0.4878549309594097,fde,best_of
328,0.7093202388216493,fde,best_of
329,2.56793600986416,fde,best_of
330,1.5945630789586436,fde,best_of
331,0.6896642604291718,fde,best_of
332,0.6334476320098453,fde,best_of
333,2.767181332311305,fde,best_of
334,0.7893095082050663,fde,best_of
335,0.2921802175887723,fde,best_of
336,0.9016972027435103,fde,best_of
337,0.18841398296182665,fde,best_of
338,0.32966436263328364,fde,best_of
339,0.2960849211897073,fde,best_of
340,0.5258388527081376,fde,best_of
341,0.7077058244019945,fde,best_of
342,0.3204587794123975,fde,best_of
343,0.366816572032617,fde,best_of
344,0.040319896338431006,fde,best_of
345,0.3306421254596353,fde,best_of
346,0.3247275032117411,fde,best_of
347,0.12058525303645411,fde,best_of
348,0.26117336241913014,fde,best_of
349,0.05093986156866176,fde,best_of
350,0.1999049263832784,fde,best_of
351,0.36412068976734313,fde,best_of
352,0.3375173728389725,fde,best_of
353,0.5258589500246671,fde,best_of
354,0.31301712114086855,fde,best_of
355,0.19801561662356054,fde,best_of
356,0.6353982950017718,fde,best_of
357,0.33125490522146755,fde,best_of
358,0.561772505144765,fde,best_of
359,0.4441743929833384,fde,best_of
360,0.049272885315316886,fde,best_of
361,0.2958760203026229,fde,best_of
362,0.0839426751891425,fde,best_of
363,0.14260973705448352,fde,best_of
