,value,metric,type
70,0.7314213764166051,ade,best_of
71,0.34629516208570194,ade,best_of
72,0.7592707821213304,ade,best_of
73,1.9741070220579833,ade,best_of
74,1.2514268776315485,ade,best_of
75,0.5240609010533178,ade,best_of
76,0.3815884374851471,ade,best_of
77,0.47760963255570044,ade,best_of
78,0.6996116874247464,ade,best_of
79,0.5615727822357703,ade,best_of
80,0.9259128732065016,ade,best_of
81,1.9850593101619414,ade,best_of
82,0.41052093045348487,ade,best_of
83,1.017226885437226,ade,best_of
84,0.26177938170293247,ade,best_of
85,0.2620261863570545,ade,best_of
86,0.10570188194699782,ade,best_of
87,0.13220966694049555,ade,best_of
88,0.17983895990656695,ade,best_of
89,0.23162896346756232,ade,best_of
90,0.4534250552743207,ade,best_of
91,0.29091003183004555,ade,best_of
92,0.26683766287342153,ade,best_of
93,0.5854967090630249,ade,best_of
94,0.38066811368646514,ade,best_of
95,0.7998486864511177,ade,best_of
96,0.642757286426812,ade,best_of
97,0.7400350104999411,ade,best_of
98,1.1249998746350582,ade,best_of
99,0.6273463249599762,ade,best_of
100,1.5205957174914417,ade,best_of
101,1.3478674734801686,ade,best_of
102,0.4010228606349934,ade,best_of
103,0.46070366570261134,ade,best_of
104,0.42481392074321356,ade,best_of
105,0.12589859909816578,ade,best_of
106,0.29297964393723747,ade,best_of
107,0.4036831561406535,ade,best_of
108,0.38400771988237886,ade,best_of
109,0.46980299899367733,ade,best_of
110,0.24947167439207965,ade,best_of
111,0.543405018052578,ade,best_of
112,0.22003885623047123,ade,best_of
113,0.2581605783556418,ade,best_of
114,0.47654609337823156,ade,best_of
115,0.45093043298477453,ade,best_of
116,0.4053665286364441,ade,best_of
117,0.49171528918160656,ade,best_of
118,0.5791099016311424,ade,best_of
119,0.5996133120757403,ade,best_of
120,0.5915961008535612,ade,best_of
121,1.3581908709383403,ade,best_of
122,1.0090806366414118,ade,best_of
123,1.6065366739523441,ade,best_of
124,0.860533311065916,ade,best_of
125,0.46940835730033,ade,best_of
126,2.63393663287284,ade,best_of
127,0.5071236976815674,ade,best_of
128,0.7927287058979324,ade,best_of
129,0.58087204642809,ade,best_of
130,1.2422304736793663,ade,best_of
131,0.2313247611782191,ade,best_of
132,0.8391791423489501,ade,best_of
133,0.6055872113491206,ade,best_of
134,0.7975854552578413,ade,best_of
135,0.18186907120388762,ade,best_of
136,0.2866685491988045,ade,best_of
137,0.3624100559687377,ade,best_of
138,0.16589872651461365,ade,best_of
139,0.33158642249221876,ade,best_of
140,0.11879337308259304,ade,best_of
141,0.8799491160294811,ade,best_of
142,0.21178114356679945,ade,best_of
143,0.7642885386540708,ade,best_of
144,0.9289607888140415,ade,best_of
145,0.15641431576636666,ade,best_of
146,0.9800883806083153,ade,best_of
147,1.122244542414945,ade,best_of
148,0.8546278616869465,ade,best_of
149,0.11009786944178834,ade,best_of
150,0.6518235633722463,ade,best_of
151,0.8665759607881712,ade,best_of
152,0.3422168642983317,ade,best_of
153,0.22588245158938716,ade,best_of
154,0.29418843726701,ade,best_of
155,0.23870127816155706,ade,best_of
156,0.24964948743561696,ade,best_of
157,0.24739514536524668,ade,best_of
158,0.5227321984049855,ade,best_of
159,0.5971395668036324,ade,best_of
160,0.5336235646070683,ade,best_of
161,0.259956806692961,ade,best_of
162,0.5389605680362334,ade,best_of
163,1.9870291730756675,ade,best_of
164,0.5398158652500847,ade,best_of
165,0.9937575315066137,ade,best_of
166,0.836021924219172,ade,best_of
167,0.43587007379794335,ade,best_of
168,0.595754100252018,ade,best_of
169,1.0985700264942333,ade,best_of
170,0.36316630795180455,ade,best_of
171,0.368546668767704,ade,best_of
172,2.7502765579866875,ade,best_of
173,0.38915127016645545,ade,best_of
174,0.4419709383765367,ade,best_of
175,0.46254779884543124,ade,best_of
176,0.26623468899012565,ade,best_of
177,0.4102589400435454,ade,best_of
178,0.5906427913538462,ade,best_of
